Rx-L,Ry-L,DA1-2-3-4-L,DA2-3-4-5-L,DA2-3-4-9-L,DA3-4-5-6-L,DA1-2-3-8-L,DA1-2-3-7-L,DA7-3-4-5-L,BA1-2-3-L,BA2-3-4-L,BA3-4-5-L,BA3-4-9-L,BA8-3-4-L,BA8-3-2-L,BA8-3-7-L,BA4-5-10-L,BA2-1-11-L,BL1-2-L,BL2-3-L,BL3-4-L,BL5-6-L,BL4-9-L,BL5-10-L,BL1-11-L,BL3-8-L,BL3-7-L,HOMO-L,LUMO-L,DM-L,q1-L,q2-L,q3-L,q4-L,q5-L,q6-L,q7-L,q8-L,q9-L,q10-L,q11-L,NMR1-L,NMR2-L,NMR3-L,NMR4-L,NMR5-L,NMR6-L,NMR7-L,NMR8-L,NMR9-L,NMR10-L,NMR11-L,L-R14-L,B1-R14-L,B5-R14-L,L-R15-L,B1-R15-L,B5-R15-L,L-Y-L,B1-Y-L,B5-Y-L,Area-L,Volume-L,PSA-L,Ovality-L,VF(C5=O6)-L,VI(C5=O6)-L,VF(N4-H9)-L,VI(N4-H9)-L,L-X-S,B1-X-S,B5-X-S,L-R16-S,B1-R16-S,B5-R16-S,BL1-2-S,BL4-5-S,BL4-7-S,BL3-8-S,BL1-12-S,BA1-2-3-S,BA3-4-5-S,BA4-3-8-S,BA2-1-12-S,BA3-2-6-S,DA2-3-4-5-S,DA12-1-2-6-S,HOMO-S,LUMO-S,Rx-S,NMR1-S,NMR2-S,NMR3-S,NMR4-S,NMR5-S,NMR6-S,NMR7-S,NMR8-S,NMR12-S,q1-S,q2-S,q3-S,q4-S,q6-S,Volume-S,PSA-S,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,1.0311,-0.24426,-0.02575,5.0978,1.404724823,1.406798816,1.558231722,69.0441,59.1183,59.064,83.2233,-0.42366,-0.18033,-0.18451,297.32,274.52,20.328,1.46,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,0.78593,-0.25782,-0.03323,5.1694,1.406295584,1.403579133,1.561168239,65.0434,57.8614,63.2018,83.1293,-0.404,-0.18334,-0.17231,287.7,265.84,13.794,1.44,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,84
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,0.84714,-0.25424,-0.04432,2.415,1.407174974,1.402386252,1.560554402,65.5282,56.5954,58.7003,82.9981,-0.41348,-0.17721,-0.15312,305,281.97,33.844,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,0.56448,-0.25171,-0.04394,0.3952,1.41075387,1.402862302,1.578300102,56.4898,62.7951,64.5029,81.4542,-0.33183,-0.15138,-0.2248,299.61,280.75,30.515,1.44,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,98
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,1.32655,-0.24689,-0.02215,2.4744,1.407188607,1.40714233,1.558678082,66.3684,61.5069,61.4315,82.825,-0.41935,-0.20325,-0.20325,251.98,233.75,13.784,1.37,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,96
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,0.29832,-0.26125,-0.05336,4.3189,1.40402279,1.402010724,1.562156737,64.7371,55.6591,54.4489,83.1566,-0.40715,-0.1363,-0.13051,358.05,330.2,53.88,1.55,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.26582,0.05506,14.24984537,133.7815987,49.08916735,179.4288661,114.5383826,131.801194,19.14169613,113.8631474,112.4996493,128.3821637,117.0629423,114.1165211,110.448737,106.2983985,117.3588293,106.813196,1.346359832,1.527390168,1.447900558,1.231069531,1.012110476,1.516388879,0.975159728,1.568154204,1.090870495,-0.21986,-0.02359,3.2041,-0.71814,0.83789,-0.15935,-0.67051,0.70663,-0.66394,0.2944,-0.48239,0.44475,-0.79377,0.52384,129.9965,27.1204,134.7879,144.1387,29.6778,-52.1641,28.0543,158.6992,27.2521,172.0796,26.0344,4.74,3.28,9.7,2.97,1.5,2.03,2.75,1.02,1.88,521.79,522.87,56.226,1.66,1756.56,549.1817,3610.02,55.4932,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,0.25619,-0.21315,-0.0221,4.3887,1.40554127,1.40637385,1.570923054,74.1935,58.865,67.4812,82.874,-0.40251,0.18543,-0.22414,385.81,369.47,27.802,1.55,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,98
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,0.5165,-0.21687,-0.05508,2.9133,1.342060019,1.473701487,2.200564065,51.8173,56.9703,51.6551,43.4357,-0.13919,-0.23455,-0.10834,253.91,240.6,0,1.36,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,96
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,3.03363,-0.22201,-0.03871,2.7031,1.339480022,1.4957886,2.192571553,48.8053,58.3035,163.5176,45.7252,-0.12732,-0.26299,-0.73216,194.03,175.26,0,1.28,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,1.71531,-0.22256,-0.03836,2.8776,1.339521658,1.501564541,2.202245108,39.7666,58.4786,158.5255,46.8279,-0.11895,-0.25939,-0.50726,213.94,193.84,0,1.32,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,88
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,0.55287,-0.22067,-0.03803,2.8251,1.340521537,1.499297683,2.197978906,42.4519,58.981,149.4538,46.1955,-0.11444,-0.26079,-0.50896,253.39,230.52,0,1.39,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,84
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,3.68364,-0.22836,-0.02976,3.2635,1.33878092,2.150184275,2.215393211,58.9317,59.8523,29.6876,48.1208,-0.14505,-0.02918,0.25988,151.06,127.86,0,1.23,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,90
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,4.54434,-0.23134,-0.02928,3.2023,1.331729225,1.50369467,2.189718855,53.3826,59.9403,150.4843,46.9547,-0.16499,-0.23801,-0.50422,153.03,133.69,0,1.21,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,96
0.16926,0.05021,26.08495636,135.7675476,41.87584396,174.0796793,102.7540187,143.5145906,21.17333515,113.2296348,111.5992187,127.6311715,117.4482399,114.5166333,110.7394718,106.1039791,117.1209233,107.2567954,1.347252611,1.525525617,1.45155396,1.232587039,1.011864002,1.515202716,0.974949058,1.564527676,1.090576308,-0.21853,-0.02222,3.8975,-0.72245,0.84026,-0.15743,-0.66924,0.71278,-0.66657,0.29135,-0.48165,0.4464,-0.79194,0.52399,133.5873,28.2872,133.6148,144.9182,28.8863,-47.7122,27.965,158.9537,26.9626,172.4415,25.6143,6.21,3.86,9.41,2.97,1.5,2.03,2.75,1.02,1.88,612.37,612.84,54.725,1.76,1747.02,674.6343,3615.83,64.6047,2.71,1.03,1.9,2,1,1,1.35614444,1.084900356,1.085497097,1.083730961,0.973899875,113.1976425,116.8702434,117.7843715,106.7360229,124.6529327,0.140336653,0.047295572,-0.26424,0.01276,7.45553,158.6183,25.2021,175.7165,180.6481,30.5203,-52.885,30.6306,30.2971,26.1289,-0.73349,0.82535,-0.38272,-0.45503,-0.63083,91.15,33.975,-0.2376,-0.06347,1.1414,1.55657,0.28081,184.51,0,1.51,0.23406,1.18986,-0.20547,-0.02867,5.6119,1.339665675,1.500723139,2.161608358,76.4959,65.9378,155.2976,47.6981,-0.24444,-0.04871,-0.50219,256.81,231.51,17.907,1.41,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,94
